g,s,lat,lon
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t940,-24.1,-47
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t93g,67.5,29.5
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t930,64.85,-164.5
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t92g,60.68,141.56
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t920,39.45,31.63
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t91g,-20.98,140.61
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t910,65.55,-108
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t90g,65.25,-113.03
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t900,53.48,-92.95
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t9h0,46.39,-81.64
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t9mg,66.53,-115.05
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t9m0,61.94,-73.92
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t9lg,59.5,-108
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t9l0,57.67,-2.58
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t9kg,57.43,-2.24
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t9k0,53.25,-76.25
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t9jg,52.94,-66.94
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t9j0,52.5,-119
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t9ig,48.59,-93.13
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t9i0,48.2,-79.08
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t9hg,46.41,-87.99
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t9b0,-18.9,13.37
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t9gg,46.19,8.83
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t9g0,43.8,-69.8
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t9fg,43.43,-7.36
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t9f0,42.49,2.46
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t9eg,41.65,-73.57
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t9e0,40.9,111.64
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t9dg,40.4,-105.3
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t9d0,38.09,-5.44
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t9cg,36.25,-105.66
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t9c0,35.94,-105.49
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t890,50,-117.8
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t8g0,33.59,132.05
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t8fg,-6.51,-36.35
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t8f0,41.25,106.25
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t8eg,55.59,-97.15
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t8e0,50.09,13.04
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t8dg,49.79,-92.84
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t8d0,47.52,88.07
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t8cg,14.33,-0.89
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t8c0,-24.76,-48.23
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t8a0,60.25,-74.05
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t89g,56.97,-2.22
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t8v0,-22.58,17.06
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t88g,46.01,-87.96
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t880,44.69,-77.81
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t87g,38.31,28.1
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t870,-24.81,-48.27
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t86g,47.05,-150.5
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t860,47.01,13.34
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t85g,43.75,-72.5
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t850,43.61,3.04
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t84g,22.85,86.24
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t840,-24.45,116.12
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t8h0,41.05,-3.53
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t8vg,5.25,8.25
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t8ug,44.84,-77.12
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t8u0,42.53,-108.74
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t8tg,25.2,33.72
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t8t0,-22,14.58
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t8q0,56.81,-3.05
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t8pg,49.35,16.42
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t8p0,48.7,-91.21
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t8og,37.13,25.52
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t8o0,35.2,83.5
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t8ng,33.1,77
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t8n0,-19,143.5
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t8mg,-22.02,132.65
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t8m0,49.71,-116.85
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t8lg,47.6,88.33
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t8l0,39.23,-114.14
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t8kg,27.99,86.92
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t8k0,-18.31,12.58
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t8ig,41.87,-113.79
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t8i0,54.86,-99.95
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t8hg,45.56,95.85
urn:gleaner.io:eco:earthchem:data:b4ea74aef0151f4adf3eb4a2d10c8bd041fb8aaf,https://gleaner.io/xid/genid/daj5tj8jo11s73e3t8gg,39.97,-75.7
urn:gleaner.io:eco:earthchem:data:bd8915ea4047e012cf93bb32f80895c314cb7c2c,https://gleaner.io/xid/genid/daj5tjojo11s73e3ukhg,34.93567,-79.82083
urn:gleaner.io:eco:earthchem:data:bd8915ea4047e012cf93bb32f80895c314cb7c2c,https://gleaner.io/xid/genid/daj5tjojo11s73e3uki0,35.06917,-79.84389
urn:gleaner.io:eco:earthchem:data:bd8915ea4047e012cf93bb32f80895c314cb7c2c,https://gleaner.io/xid/genid/daj5tjojo11s73e3ukig,35.108,-79.80417
urn:gleaner.io:eco:earthchem:data:bd8915ea4047e012cf93bb32f80895c314cb7c2c,https://gleaner.io/xid/genid/daj5tjojo11s73e3ukj0,36.10783,-78.76722
urn:gleaner.io:eco:earthchem:data:bd8915ea4047e012cf93bb32f80895c314cb7c2c,https://gleaner.io/xid/genid/daj5tjojo11s73e3ukjg,40.30883,-75.84806
urn:gleaner.io:eco:earthchem:data:bd8915ea4047e012cf93bb32f80895c314cb7c2c,https://gleaner.io/xid/genid/daj5tjojo11s73e3ukk0,40.64167,-74.57306
urn:gleaner.io:eco:earthchem:data:bd8915ea4047e012cf93bb32f80895c314cb7c2c,https://gleaner.io/xid/genid/daj5tjojo11s73e3ukkg,40.67217,-74.40889
urn:gleaner.io:eco:earthchem:data:bd8915ea4047e012cf93bb32f80895c314cb7c2c,https://gleaner.io/xid/genid/daj5tjojo11s73e3ukl0,40.81717,-74.32917
urn:gleaner.io:eco:earthchem:data:bd8915ea4047e012cf93bb32f80895c314cb7c2c,https://gleaner.io/xid/genid/daj5tjojo11s73e3ukgg,34.65133,-80.51694
urn:gleaner.io:eco:earthchem:data:bd8915ea4047e012cf93bb32f80895c314cb7c2c,https://gleaner.io/xid/genid/daj5tjojo11s73e3ukh0,34.6545,-82.03222
urn:gleaner.io:eco:earthchem:data:bd8915ea4047e012cf93bb32f80895c314cb7c2c,https://gleaner.io/xid/genid/daj5tjojo11s73e3ukg0,34.64217,-80.51722
urn:gleaner.io:eco:earthchem:data:bd8915ea4047e012cf93bb32f80895c314cb7c2c,https://gleaner.io/xid/genid/daj5tjojo11s73e3ukfg,34.2045,-81.05361
urn:gleaner.io:eco:earthchem:data:bd8915ea4047e012cf93bb32f80895c314cb7c2c,https://gleaner.io/xid/genid/daj5tjojo11s73e3ukf0,31.12778,7.346111
urn:gleaner.io:eco:earthchem:data:bd8915ea4047e012cf93bb32f80895c314cb7c2c,https://gleaner.io/xid/genid/daj5tjojo11s73e3ukdg,35.83517,-79.01333
urn:gleaner.io:eco:earthchem:data:bd8915ea4047e012cf93bb32f80895c314cb7c2c,https://gleaner.io/xid/genid/daj5tjojo11s73e3ukd0,35.758,-79.04639
urn:gleaner.io:eco:earthchem:data:bd8915ea4047e012cf93bb32f80895c314cb7c2c,https://gleaner.io/xid/genid/daj5tjojo11s73e3ukcg,34.7535,-83.4925
urn:gleaner.io:eco:earthchem:data:bd8915ea4047e012cf93bb32f80895c314cb7c2c,https://gleaner.io/xid/genid/daj5tjojo11s73e3ukc0,37.2907,-78.46056
urn:gleaner.io:eco:earthchem:data:c62523ced25e92b1b8f0a1415fbccf3f5d1a04f7,https://gleaner.io/xid/genid/daj5tk8jo11s73e3vgo0,40.6647643,-77.9040381
urn:gleaner.io:eco:earthchem:data:c62523ced25e92b1b8f0a1415fbccf3f5d1a04f7,https://gleaner.io/xid/genid/daj5tk8jo11s73e3vgog,40.664841,-77.9072532
urn:gleaner.io:eco:earthchem:data:c62523ced25e92b1b8f0a1415fbccf3f5d1a04f7,https://gleaner.io/xid/genid/daj5tk8jo11s73e3vgpg,40.6644474,-77.9056298
urn:gleaner.io:eco:earthchem:data:d823cb4e112e60a9a5a7d42b2528cc45541e075c,https://gleaner.io/xid/genid/daj5tl8jo11s73e41cd0,40.6647355,-77.907172
urn:gleaner.io:eco:earthchem:data:d823cb4e112e60a9a5a7d42b2528cc45541e075c,https://gleaner.io/xid/genid/daj5tl8jo11s73e41ce0,40.6648488,-77.9072458
urn:gleaner.io:eco:earthchem:data:d823cb4e112e60a9a5a7d42b2528cc45541e075c,https://gleaner.io/xid/genid/daj5tl8jo11s73e41cdg,40.6647688,-77.904123
urn:gleaner.io:eco:earthchem:data:d823cb4e112e60a9a5a7d42b2528cc45541e075c,https://gleaner.io/xid/genid/daj5tl8jo11s73e41ccg,40.6646233,-77.9063289
urn:gleaner.io:eco:earthchem:data:d823cb4e112e60a9a5a7d42b2528cc45541e075c,https://gleaner.io/xid/genid/daj5tl8jo11s73e41cc0,40.664476,-77.90517
urn:gleaner.io:eco:earthchem:data:d823cb4e112e60a9a5a7d42b2528cc45541e075c,https://gleaner.io/xid/genid/daj5tl8jo11s73e41cbg,40.664467,-77.9050253
urn:gleaner.io:eco:earthchem:data:e3d89b68d8a10679f2cf7d7e4d4c2de1f1cd5795,https://gleaner.io/xid/genid/daj5tm8jo11s73e42k8g,39.611667,-74.436667
urn:gleaner.io:eco:earthchem:data:f316c67327fc857cbca4d372ec5ed4debb9692b5,https://gleaner.io/xid/genid/daj5tn8jo11s73e448tg,40.6644664,-77.9062619
urn:gleaner.io:eco:earthchem:data:f316c67327fc857cbca4d372ec5ed4debb9692b5,https://gleaner.io/xid/genid/daj5tn8jo11s73e44940,40.6641887,-77.9063285
urn:gleaner.io:eco:earthchem:data:f316c67327fc857cbca4d372ec5ed4debb9692b5,https://gleaner.io/xid/genid/daj5tn8jo11s73e4493g,40.6638863,-77.9063721
urn:gleaner.io:eco:earthchem:data:f316c67327fc857cbca4d372ec5ed4debb9692b5,https://gleaner.io/xid/genid/daj5tn8jo11s73e44900,40.6637476,-77.9052877
urn:gleaner.io:eco:earthchem:data:f316c67327fc857cbca4d372ec5ed4debb9692b5,https://gleaner.io/xid/genid/daj5tn8jo11s73e448t0,40.6643896,-77.9056832
urn:gleaner.io:eco:earthchem:data:f316c67327fc857cbca4d372ec5ed4debb9692b5,https://gleaner.io/xid/genid/daj5tn8jo11s73e448sg,40.6640168,-77.9056064
urn:gleaner.io:eco:earthchem:data:f643ab77bdd7cde24c7327a6a9e11e8eaea2fbc6,https://gleaner.io/xid/genid/daj5tn8jo11s73e44iog,40.6644664,-77.9062619
urn:gleaner.io:eco:earthchem:data:f643ab77bdd7cde24c7327a6a9e11e8eaea2fbc6,https://gleaner.io/xid/genid/daj5tn8jo11s73e44iqg,40.6653323,-77.9044012
urn:gleaner.io:eco:earthchem:data:f643ab77bdd7cde24c7327a6a9e11e8eaea2fbc6,https://gleaner.io/xid/genid/daj5tn8jo11s73e44iq0,40.6653246,-77.9047653
urn:gleaner.io:eco:earthchem:data:f643ab77bdd7cde24c7327a6a9e11e8eaea2fbc6,https://gleaner.io/xid/genid/daj5tn8jo11s73e44ipg,40.6648406,-77.9047045
urn:gleaner.io:eco:earthchem:data:f643ab77bdd7cde24c7327a6a9e11e8eaea2fbc6,https://gleaner.io/xid/genid/daj5tn8jo11s73e44ip0,40.6648238,-77.904242
urn:gleaner.io:eco:earthchem:data:f643ab77bdd7cde24c7327a6a9e11e8eaea2fbc6,https://gleaner.io/xid/genid/daj5tn8jo11s73e44io0,40.6640168,-77.9056064
urn:gleaner.io:eco:earthchem:data:f643ab77bdd7cde24c7327a6a9e11e8eaea2fbc6,https://gleaner.io/xid/genid/daj5tn8jo11s73e44in0,40.6637476,-77.9052877
urn:gleaner.io:eco:earthchem:data:f643ab77bdd7cde24c7327a6a9e11e8eaea2fbc6,https://gleaner.io/xid/genid/daj5tn8jo11s73e44ing,40.6638863,-77.9063721
urn:gleaner.io:eco:earthchem:data:f643ab77bdd7cde24c7327a6a9e11e8eaea2fbc6,https://gleaner.io/xid/genid/daj5tn8jo11s73e44im0,40.6656859,-77.9042552
urn:gleaner.io:eco:earthchem:data:f643ab77bdd7cde24c7327a6a9e11e8eaea2fbc6,https://gleaner.io/xid/genid/daj5tn8jo11s73e44ilg,40.6643896,-77.9056832
urn:gleaner.io:eco:earthchem:data:f643ab77bdd7cde24c7327a6a9e11e8eaea2fbc6,https://gleaner.io/xid/genid/daj5tn8jo11s73e44ikg,40.6655776,-77.9047052
urn:gleaner.io:eco:earthchem:data:f643ab77bdd7cde24c7327a6a9e11e8eaea2fbc6,https://gleaner.io/xid/genid/daj5tn8jo11s73e44ik0,40.6641887,-77.9063285
urn:gleaner.io:eco:earthchem:data:f7b91d3efda3499f2684356bec7ee3ee4d0e78b8,https://gleaner.io/xid/genid/daj5tn8jo11s73e44nsg,40.6644664,-77.9062619
urn:gleaner.io:eco:earthchem:data:f7b91d3efda3499f2684356bec7ee3ee4d0e78b8,https://gleaner.io/xid/genid/daj5tn8jo11s73e44ns0,40.6641887,-77.9063285
urn:gleaner.io:eco:earthchem:data:f7b91d3efda3499f2684356bec7ee3ee4d0e78b8,https://gleaner.io/xid/genid/daj5tn8jo11s73e44nrg,40.6638863,-77.9063721
urn:gleaner.io:eco:earthchem:data:f7b91d3efda3499f2684356bec7ee3ee4d0e78b8,https://gleaner.io/xid/genid/daj5tn8jo11s73e44nr0,40.6637476,-77.9052877
urn:gleaner.io:eco:earthchem:data:f7b91d3efda3499f2684356bec7ee3ee4d0e78b8,https://gleaner.io/xid/genid/daj5tn8jo11s73e44nl0,40.6643896,-77.9056832
urn:gleaner.io:eco:earthchem:data:f7b91d3efda3499f2684356bec7ee3ee4d0e78b8,https://gleaner.io/xid/genid/daj5tn8jo11s73e44nkg,40.6640168,-77.9056064
urn:gleaner.io:eco:earthchem:data:fab5525eca2cfc728f8116fa3df52024577b7257,https://gleaner.io/xid/genid/daj5tngjo11s73e454bg,40.610686,-78.006688
urn:gleaner.io:eco:earthchem:data:fab5525eca2cfc728f8116fa3df52024577b7257,https://gleaner.io/xid/genid/daj5tngjo11s73e454a0,40.635039,-77.941928
urn:gleaner.io:eco:earthchem:data:fab5525eca2cfc728f8116fa3df52024577b7257,https://gleaner.io/xid/genid/daj5tngjo11s73e4549g,40.673619,-77.902569
urn:gleaner.io:eco:earthchem:data:fab5525eca2cfc728f8116fa3df52024577b7257,https://gleaner.io/xid/genid/daj5tngjo11s73e45490,40.656772,-77.918722
urn:gleaner.io:eco:earthchem:data:fab5525eca2cfc728f8116fa3df52024577b7257,https://gleaner.io/xid/genid/daj5tngjo11s73e45480,40.633572,-77.941844
urn:gleaner.io:eco:earthchem:data:fab5525eca2cfc728f8116fa3df52024577b7257,https://gleaner.io/xid/genid/daj5tngjo11s73e4546g,40.633491,-77.941958
urn:gleaner.io:eco:earthchem:data:fab5525eca2cfc728f8116fa3df52024577b7257,https://gleaner.io/xid/genid/daj5tngjo11s73e4548g,40.63525,-77.937256
urn:gleaner.io:eco:iedadata:data:058270aac77fda980dacc0732246eab371126a62,https://gleaner.io/xid/genid/da5dct0jo11s73fge4g0,40.6637476,-77.9052877
urn:gleaner.io:eco:iedadata:data:058270aac77fda980dacc0732246eab371126a62,https://gleaner.io/xid/genid/da5dct0jo11s73fge4m0,40.6640168,-77.9056064
urn:gleaner.io:eco:iedadata:data:058270aac77fda980dacc0732246eab371126a62,https://gleaner.io/xid/genid/da5dct0jo11s73fge4i0,40.6638863,-77.9063721
urn:gleaner.io:eco:iedadata:data:058270aac77fda980dacc0732246eab371126a62,https://gleaner.io/xid/genid/da5dct0jo11s73fge4d0,40.6644664,-77.9062619
urn:gleaner.io:eco:iedadata:data:058270aac77fda980dacc0732246eab371126a62,https://gleaner.io/xid/genid/da5dct0jo11s73fge4cg,40.6643896,-77.9056832
urn:gleaner.io:eco:iedadata:data:058270aac77fda980dacc0732246eab371126a62,https://gleaner.io/xid/genid/da5dct0jo11s73fge4bg,40.6641887,-77.9063285
urn:gleaner.io:eco:iedadata:data:068613c6df4709af1369fd888c387988128ad706,https://gleaner.io/xid/genid/da5dctgjo11s73fgf5u0,40.6658,-77.409017
urn:gleaner.io:eco:iedadata:data:1595be9ce73dde63cac128d2300abd674410cc95,https://gleaner.io/xid/genid/da5dd6ojo11s73fgqahg,40.635703,-77.942138
urn:gleaner.io:eco:iedadata:data:1595be9ce73dde63cac128d2300abd674410cc95,https://gleaner.io/xid/genid/da5dd6ojo11s73fgqaig,40.6362,-77.94234
urn:gleaner.io:eco:iedadata:data:1595be9ce73dde63cac128d2300abd674410cc95,https://gleaner.io/xid/genid/da5dd6ojo11s73fgqaj0,40.63642,-77.94222
urn:gleaner.io:eco:iedadata:data:1595be9ce73dde63cac128d2300abd674410cc95,https://gleaner.io/xid/genid/da5dd6ojo11s73fgqagg,40.6349,-77.941192
urn:gleaner.io:eco:iedadata:data:1595be9ce73dde63cac128d2300abd674410cc95,https://gleaner.io/xid/genid/da5dd6ojo11s73fgqalg,40.63587,-77.94251
urn:gleaner.io:eco:iedadata:data:1595be9ce73dde63cac128d2300abd674410cc95,https://gleaner.io/xid/genid/da5dd6ojo11s73fgqas0,40.633555,-77.94194
urn:gleaner.io:eco:iedadata:data:1595be9ce73dde63cac128d2300abd674410cc95,https://gleaner.io/xid/genid/da5dd6ojo11s73fgqaa0,40.63617,-77.9424
urn:gleaner.io:eco:iedadata:data:1595be9ce73dde63cac128d2300abd674410cc95,https://gleaner.io/xid/genid/da5dd6ojo11s73fgqasg,40.635019,-77.941936
